Timestamp,Date,Time_of_Day_Hour,Day_of_Week,Month,Is_Weekend,Students_Present,Ambient_Temperature_C,HVAC_Load_kW,Lighting_Load_kW,Computer_Load_kW,Lab_Equipment_Load_kW,Energy_Usage_kWh
2024-04-24 10:00,2024-04-24,10,2,4,0,362,28.6,48.81,88.74,52.28,0,115.87
2024-04-24 11:00,2024-04-24,11,2,4,0,638,27.77,52.6,88.5,75.03,0,137.35
2024-04-24 12:00,2024-04-24,12,2,4,0,419,26.52,41.23,86.27,48.71,0,111.48
2024-04-24 13:00,2024-04-24,13,2,4,0,469,27.71,51.18,90.98,45.79,0,119.58
2024-04-24 14:00,2024-04-24,14,2,4,0,319,26.71,40.71,75.73,31.03,0,94.87
2024-04-24 15:00,2024-04-24,15,2,4,0,593,28.1,63.13,97.6,70.04,0,146.58
2024-04-24 16:00,2024-04-24,16,2,4,0,535,22.61,31.1,92.03,64.32,0,111.1
2024-04-24 17:00,2024-04-24,17,2,4,0,599,24.18,39.04,100.81,77.32,0,127.0
2024-04-24 18:00,2024-04-24,18,2,4,0,145,26.4,27.84,82.98,10.37,0,73.25
2024-04-24 19:00,2024-04-24,19,2,4,0,109,24.07,13.15,68.06,15.68,0,50.33
2024-04-24 20:00,2024-04-24,20,2,4,0,83,25.16,23.7,67.52,13.34,0,58.11
2024-04-24 21:00,2024-04-24,21,2,4,0,112,20.05,15.42,16.1,17.17,0,33.43
2024-04-24 22:00,2024-04-24,22,2,4,0,35,23.01,8.56,20.86,9.49,0,25.89
2024-04-24 23:00,2024-04-24,23,2,4,0,19,22.62,2.21,3.51,0.0,0,11.15
2024-04-25 00:00,2024-04-25,0,3,4,0,17,18.48,14.66,8.12,4.8,0,17.6
2024-04-25 01:00,2024-04-25,1,3,4,0,20,20.66,6.42,0.0,11.29,0,12.35
2024-04-25 02:00,2024-04-25,2,3,4,0,3,21.24,3.03,0.71,7.37,0,7.75
2024-04-25 03:00,2024-04-25,3,3,4,0,32,19.45,14.8,24.72,13.4,0,31.66
2024-04-25 04:00,2024-04-25,4,3,4,0,26,22.09,0.0,20.84,4.41,0,9.98
2024-04-25 05:00,2024-04-25,5,3,4,0,6,24.53,13.0,10.3,0.0,0,23.22
2024-04-25 06:00,2024-04-25,6,3,4,0,5,23.41,10.81,61.76,0.0,0,38.78
2024-04-25 07:00,2024-04-25,7,3,4,0,14,25.14,11.33,62.9,0.0,0,39.52
2024-04-25 08:00,2024-04-25,8,3,4,0,359,25.87,29.57,80.85,41.56,0,93.68
2024-04-25 09:00,2024-04-25,9,3,4,0,447,26.1,44.87,86.73,53.29,0,115.48
2024-04-25 10:00,2024-04-25,10,3,4,0,402,25.54,31.86,88.6,45.52,0,101.2
2024-04-25 11:00,2024-04-25,11,3,4,0,347,27.89,44.33,80.78,44.41,40,123.4
2024-04-25 12:00,2024-04-25,12,3,4,0,342,24.62,30.71,85.78,43.07,0,94.22
2024-04-25 13:00,2024-04-25,13,3,4,0,631,26.91,53.5,98.39,77.87,0,144.6
2024-04-25 14:00,2024-04-25,14,3,4,0,398,28.68,51.55,79.77,52.91,0,115.52
2024-04-25 15:00,2024-04-25,15,3,4,0,604,25.45,45.34,92.09,71.99,0,135.09
2024-04-25 16:00,2024-04-25,16,3,4,0,625,24.41,48.45,97.77,82.4,0,139.26
2024-04-25 17:00,2024-04-25,17,3,4,0,353,25.86,40.93,85.39,37.43,100,152.73
2024-04-25 18:00,2024-04-25,18,3,4,0,159,24.25,16.51,67.12,18.05,0,58.05
2024-04-25 19:00,2024-04-25,19,3,4,0,167,24.34,22.56,73.2,22.15,0,68.29
2024-04-25 20:00,2024-04-25,20,3,4,0,181,22.56,12.67,71.54,12.68,0,57.73
2024-04-25 21:00,2024-04-25,21,3,4,0,96,18.3,22.87,22.42,9.3,0,38.52
2024-04-25 22:00,2024-04-25,22,3,4,0,36,23.17,4.79,18.84,7.99,0,18.63
2024-04-25 23:00,2024-04-25,23,3,4,0,20,24.21,13.33,5.73,0.32,0,20.98
2024-04-26 00:00,2024-04-26,0,4,4,0,17,22.93,4.52,8.75,0.0,0,14.33
2024-04-26 01:00,2024-04-26,1,4,4,0,4,15.79,30.1,4.93,0.0,0,35.65
2024-04-26 02:00,2024-04-26,2,4,4,0,2,22.08,0.0,2.9,0.0,0,6.27
2024-04-26 03:00,2024-04-26,3,4,4,0,22,21.18,8.11,12.73,5.19,0,16.25
2024-04-26 04:00,2024-04-26,4,4,4,0,25,20.87,4.5,22.17,3.66,0,19.85
2024-04-26 05:00,2024-04-26,5,4,4,0,36,23.41,6.43,16.91,0.0,0,21.02
2024-04-26 06:00,2024-04-26,6,4,4,0,23,23.78,12.3,59.33,0.0,0,33.36
2024-04-26 07:00,2024-04-26,7,4,4,0,18,25.54,18.1,56.82,0.0,0,43.09
2024-04-26 08:00,2024-04-26,8,4,4,0,570,25.58,43.86,94.16,70.31,0,129.34
2024-04-26 09:00,2024-04-26,9,4,4,0,544,24.44,40.41,101.87,63.59,60,155.06
2024-04-26 10:00,2024-04-26,10,4,4,0,540,25.73,47.51,94.64,68.21,0,127.25
2024-04-26 11:00,2024-04-26,11,4,4,0,583,25.79,39.47,93.3,73.33,20,131.44
2024-04-26 12:00,2024-04-26,12,4,4,0,595,24.43,39.23,94.79,75.89,0,126.78
2024-04-26 13:00,2024-04-26,13,4,4,0,644,24.84,39.69,93.88,72.19,0,124.49
2024-04-26 14:00,2024-04-26,14,4,4,0,624,26.28,49.04,93.88,75.42,40,157.63
2024-04-26 15:00,2024-04-26,15,4,4,0,360,28.26,47.9,77.0,49.68,0,107.21
2024-04-26 16:00,2024-04-26,16,4,4,0,377,24.7,29.84,84.28,43.04,0,98.83
2024-04-26 17:00,2024-04-26,17,4,4,0,316,23.64,19.71,81.23,34.82,20,83.65
2024-04-26 18:00,2024-04-26,18,4,4,0,166,22.23,5.58,70.53,17.99,0,50.35
2024-04-26 19:00,2024-04-26,19,4,4,0,110,23.27,13.61,68.25,10.97,0,54.18
2024-04-26 20:00,2024-04-26,20,4,4,0,125,24.27,21.72,64.63,15.99,0,62.7
2024-04-26 21:00,2024-04-26,21,4,4,0,72,24.88,11.54,15.41,5.95,0,28.1
2024-04-26 22:00,2024-04-26,22,4,4,0,16,21.83,0.61,0.38,0.0,0,3.58
2024-04-26 23:00,2024-04-26,23,4,4,0,23,21.31,6.71,15.2,8.76,0,18.78
2024-04-27 00:00,2024-04-27,0,5,4,1,33,20.18,10.53,21.43,6.59,0,18.92
2024-04-27 01:00,2024-04-27,1,5,4,1,27,20.54,5.21,28.05,4.07,0,23.1
2024-04-27 02:00,2024-04-27,2,5,4,1,38,22.35,2.07,15.81,4.21,0,19.63
2024-04-27 03:00,2024-04-27,3,5,4,1,21,21.41,4.83,18.63,0.97,0,17.68
2024-04-27 04:00,2024-04-27,4,5,4,1,16,22.26,1.12,5.81,0.0,0,10.75
2024-04-27 05:00,2024-04-27,5,5,4,1,33,23.19,7.33,18.88,0.0,0,21.72
2024-04-27 06:00,2024-04-27,6,5,4,1,5,23.11,5.72,6.33,8.75,0,14.03
2024-04-27 07:00,2024-04-27,7,5,4,1,5,24.66,11.96,2.7,0.72,0,8.82
2024-04-27 08:00,2024-04-27,8,5,4,1,33,22.47,6.32,17.28,0.0,0,22.64
2024-04-27 09:00,2024-04-27,9,5,4,1,0,26.94,23.27,4.27,0.0,0,26.62
2024-04-27 10:00,2024-04-27,10,5,4,1,9,30.13,38.05,6.31,2.63,0,35.45
2024-04-27 11:00,2024-04-27,11,5,4,1,20,26.07,27.96,10.13,3.88,0,34.7
2024-04-27 12:00,2024-04-27,12,5,4,1,4,27.56,27.75,6.51,0.0,0,30.6
2024-04-27 13:00,2024-04-27,13,5,4,1,1,28.18,23.15,3.99,0.0,0,29.1
2024-04-27 14:00,2024-04-27,14,5,4,1,21,28.52,37.33,23.32,0.0,0,46.66
2024-04-27 15:00,2024-04-27,15,5,4,1,1,25.72,22.4,9.0,0.0,0,28.0
2024-04-27 16:00,2024-04-27,16,5,4,1,9,22.8,5.79,3.79,0.0,0,12.2
2024-04-27 17:00,2024-04-27,17,5,4,1,33,25.18,19.32,19.42,1.74,0,28.09
2024-04-27 18:00,2024-04-27,18,5,4,1,15,24.19,18.12,3.29,9.48,0,26.42
2024-04-27 19:00,2024-04-27,19,5,4,1,38,22.71,2.42,23.28,2.42,0,18.8
2024-04-27 20:00,2024-04-27,20,5,4,1,21,22.3,2.87,20.3,3.85,0,14.76
2024-04-27 21:00,2024-04-27,21,5,4,1,11,22.09,6.87,0.0,9.35,0,11.87
2024-04-27 22:00,2024-04-27,22,5,4,1,23,21.94,7.91,21.62,0.0,0,17.72
2024-04-27 23:00,2024-04-27,23,5,4,1,39,21.58,2.8,25.96,1.68,0,23.26
2024-04-28 00:00,2024-04-28,0,6,4,1,37,20.67,14.39,26.27,1.86,0,35.36
2024-04-28 01:00,2024-04-28,1,6,4,1,9,21.68,4.42,3.08,0.0,0,13.68
2024-04-28 02:00,2024-04-28,2,6,4,1,34,20.97,11.2,17.21,2.88,0,24.54
2024-04-28 03:00,2024-04-28,3,6,4,1,31,22.84,7.94,27.59,9.63,0,26.63
2024-04-28 04:00,2024-04-28,4,6,4,1,6,21.56,3.39,11.27,4.97,0,13.14
2024-04-28 05:00,2024-04-28,5,6,4,1,20,23.33,14.2,6.87,8.37,0,19.66
2024-04-28 06:00,2024-04-28,6,6,4,1,19,21.56,1.49,0.0,0.0,0,12.98
2024-04-28 07:00,2024-04-28,7,6,4,1,25,24.22,17.96,17.57,0.0,0,24.54
2024-04-28 08:00,2024-04-28,8,6,4,1,3,26.35,28.07,0.63,11.65,0,28.8
2024-04-28 09:00,2024-04-28,9,6,4,1,21,24.57,17.91,27.25,3.66,0,31.79
2024-04-28 10:00,2024-04-28,10,6,4,1,14,26.12,21.03,0.0,0.0,0,22.19
2024-04-28 11:00,2024-04-28,11,6,4,1,39,23.29,8.98,27.21,17.6,0,32.1
2024-04-28 12:00,2024-04-28,12,6,4,1,20,24.95,11.85,4.58,2.01,0,15.89
2024-04-28 13:00,2024-04-28,13,6,4,1,14,25.24,15.49,0.21,0.0,0,12.21
2024-04-28 14:00,2024-04-28,14,6,4,1,21,26.75,26.58,23.95,9.86,0,39.16
2024-04-28 15:00,2024-04-28,15,6,4,1,27,26.62,20.07,22.52,0.0,0,30.92
2024-04-28 16:00,2024-04-28,16,6,4,1,13,25.42,16.81,0.0,3.04,0,19.27
2024-04-28 17:00,2024-04-28,17,6,4,1,26,24.2,18.03,19.9,7.41,0,30.13
2024-04-28 18:00,2024-04-28,18,6,4,1,39,23.43,8.49,25.5,8.21,0,25.35
2024-04-28 19:00,2024-04-28,19,6,4,1,27,24.3,15.85,18.36,11.1,0,25.73
2024-04-28 20:00,2024-04-28,20,6,4,1,25,22.82,6.95,26.72,8.16,0,29.33
2024-04-28 21:00,2024-04-28,21,6,4,1,1,21.38,2.22,2.02,9.41,0,14.67
2024-04-28 22:00,2024-04-28,22,6,4,1,24,23.34,7.34,13.51,2.49,0,22.41
2024-04-28 23:00,2024-04-28,23,6,4,1,2,24.03,10.74,5.18,0.0,0,12.21
2024-04-29 00:00,2024-04-29,0,0,4,0,7,19.13,8.52,0.0,0.0,0,13.38
2024-04-29 01:00,2024-04-29,1,0,4,0,32,21.89,4.87,20.5,10.81,0,20.67
2024-04-29 02:00,2024-04-29,2,0,4,0,34,26.04,21.41,20.02,0.99,0,30.7
2024-04-29 03:00,2024-04-29,3,0,4,0,5,22.3,4.68,1.96,4.85,0,8.45
2024-04-29 04:00,2024-04-29,4,0,4,0,38,22.67,6.27,27.51,0.38,0,30.73
2024-04-29 05:00,2024-04-29,5,0,4,0,22,23.14,6.23,19.98,0.0,0,18.33
2024-04-29 06:00,2024-04-29,6,0,4,0,24,24.74,15.4,64.93,8.88,0,44.39
2024-04-29 07:00,2024-04-29,7,0,4,0,18,25.91,20.98,64.82,4.4,0,50.35
2024-04-29 08:00,2024-04-29,8,0,4,0,396,23.63,30.86,91.41,37.94,0,99.72
2024-04-29 09:00,2024-04-29,9,0,4,0,506,26.08,43.94,86.3,58.01,20,126.95
2024-04-29 10:00,2024-04-29,10,0,4,0,466,23.19,28.32,81.65,44.5,100,147.7
2024-04-29 11:00,2024-04-29,11,0,4,0,467,26.58,40.67,95.63,55.6,40,138.82
2024-04-29 12:00,2024-04-29,12,0,4,0,273,25.65,30.71,79.12,32.23,40,101.67
2024-04-29 13:00,2024-04-29,13,0,4,0,207,27.41,40.97,73.24,23.11,0,84.89
2024-04-29 14:00,2024-04-29,14,0,4,0,607,24.11,39.85,96.82,80.74,0,128.26
2024-04-29 15:00,2024-04-29,15,0,4,0,496,25.35,36.4,89.28,63.11,40,131.24
2024-04-29 16:00,2024-04-29,16,0,4,0,363,26.95,38.58,85.78,57.01,100,160.68
2024-04-29 17:00,2024-04-29,17,0,4,0,284,23.76,19.68,71.7,37.62,0,74.64
2024-04-29 18:00,2024-04-29,18,0,4,0,111,21.14,12.42,68.74,16.42,0,49.72
2024-04-29 19:00,2024-04-29,19,0,4,0,94,23.61,15.02,69.91,12.93,0,53.22
2024-04-29 20:00,2024-04-29,20,0,4,0,176,21.62,0.0,73.8,20.32,0,45.79
2024-04-29 21:00,2024-04-29,21,0,4,0,86,21.6,5.73,19.71,7.34,0,23.32
2024-04-29 22:00,2024-04-29,22,0,4,0,14,20.31,9.54,4.99,0.55,0,13.46
2024-04-29 23:00,2024-04-29,23,0,4,0,39,24.06,9.21,25.14,3.85,0,27.06
2024-04-30 00:00,2024-04-30,0,1,4,0,17,18.66,16.31,7.33,1.62,0,28.13
2024-04-30 01:00,2024-04-30,1,1,4,0,19,25.35,21.62,12.02,5.52,0,29.19
2024-04-30 02:00,2024-04-30,2,1,4,0,5,20.82,7.36,0.0,2.12,0,9.85
2024-04-30 03:00,2024-04-30,3,1,4,0,11,22.15,0.0,8.63,0.0,0,9.28
2024-04-30 04:00,2024-04-30,4,1,4,0,1,21.64,1.28,1.75,0.0,0,11.25
2024-04-30 05:00,2024-04-30,5,1,4,0,6,22.3,1.09,4.71,1.86,0,10.16
2024-04-30 06:00,2024-04-30,6,1,4,0,15,22.82,5.64,66.43,0.0,0,36.41
2024-04-30 07:00,2024-04-30,7,1,4,0,2,25.68,14.2,56.11,0.0,0,32.7
2024-04-30 08:00,2024-04-30,8,1,4,0,564,23.38,30.92,103.17,66.76,0,119.08
2024-04-30 09:00,2024-04-30,9,1,4,0,458,26.67,47.59,92.61,68.5,100,175.9
2024-04-30 10:00,2024-04-30,10,1,4,0,482,23.32,28.63,91.98,52.95,0,107.55
2024-04-30 11:00,2024-04-30,11,1,4,0,313,27.31,38.45,75.53,34.56,0,95.92
2024-04-30 12:00,2024-04-30,12,1,4,0,562,28.27,54.86,93.87,66.39,0,132.43
2024-04-30 13:00,2024-04-30,13,1,4,0,239,24.99,28.14,73.27,27.16,20,85.71
2024-04-30 14:00,2024-04-30,14,1,4,0,616,27.62,54.98,92.98,80.81,40,160.86
2024-04-30 15:00,2024-04-30,15,1,4,0,419,26.2,41.87,90.16,50.3,0,112.73
2024-04-30 16:00,2024-04-30,16,1,4,0,328,27.9,42.76,78.57,33.75,80,136.37
2024-04-30 17:00,2024-04-30,17,1,4,0,207,23.49,13.61,72.04,32.63,20,76.42
2024-04-30 18:00,2024-04-30,18,1,4,0,140,28.22,38.29,68.12,18.55,0,74.29
2024-04-30 19:00,2024-04-30,19,1,4,0,199,19.64,20.69,71.39,26.59,0,65.92
2024-04-30 20:00,2024-04-30,20,1,4,0,163,22.01,9.63,72.15,23.32,0,60.04
2024-04-30 21:00,2024-04-30,21,1,4,0,146,19.33,22.74,17.51,11.81,0,41.98
2024-04-30 22:00,2024-04-30,22,1,4,0,36,24.18,11.49,24.07,4.4,0,29.18
2024-04-30 23:00,2024-04-30,23,1,4,0,3,20.71,7.64,2.62,4.48,0,13.04
2024-05-01 00:00,2024-05-01,0,2,5,0,29,23.67,8.52,19.89,0.37,0,23.75
2024-05-01 01:00,2024-05-01,1,2,5,0,5,24.7,15.63,0.0,2.15,0,15.21
2024-05-01 02:00,2024-05-01,2,2,5,0,18,24.32,13.13,9.29,4.93,0,18.89
2024-05-01 03:00,2024-05-01,3,2,5,0,31,23.92,9.16,25.3,0.0,0,26.82
2024-05-01 04:00,2024-05-01,4,2,5,0,8,23.54,5.95,7.86,0.0,0,13.09
2024-05-01 05:00,2024-05-01,5,2,5,0,11,26.4,23.31,5.68,0.0,0,25.73
2024-05-01 06:00,2024-05-01,6,2,5,0,10,27.5,31.45,60.47,2.36,0,52.8
2024-05-01 07:00,2024-05-01,7,2,5,0,15,28.75,37.15,54.67,11.27,0,63.13
2024-05-01 08:00,2024-05-01,8,2,5,0,328,31.3,58.81,74.77,36.91,0,115.03
2024-05-01 09:00,2024-05-01,9,2,5,0,262,25.79,28.53,79.13,31.28,20,93.78
2024-05-01 10:00,2024-05-01,10,2,5,0,308,29.42,49.24,78.23,42.97,40,122.63
2024-05-01 11:00,2024-05-01,11,2,5,0,574,31.61,72.75,89.89,71.98,0,153.61
2024-05-01 12:00,2024-05-01,12,2,5,0,220,29.74,43.4,67.92,22.21,40,105.63
2024-05-01 13:00,2024-05-01,13,2,5,0,357,26.32,40.45,84.51,51.57,0,103.19
2024-05-01 14:00,2024-05-01,14,2,5,0,468,27.59,48.18,92.3,58.59,0,125.27
2024-05-01 15:00,2024-05-01,15,2,5,0,361,29.54,55.75,76.08,43.27,20,120.52
2024-05-01 16:00,2024-05-01,16,2,5,0,459,28.87,54.59,88.85,55.75,80,159.56
2024-05-01 17:00,2024-05-01,17,2,5,0,611,28.71,61.68,99.15,78.15,20,157.05
2024-05-01 18:00,2024-05-01,18,2,5,0,141,25.76,23.25,66.34,14.29,0,63.07
2024-05-01 19:00,2024-05-01,19,2,5,0,98,26.54,27.14,70.99,19.92,0,63.83
2024-05-01 20:00,2024-05-01,20,2,5,0,167,24.01,15.14,68.9,26.85,0,55.46
2024-05-01 21:00,2024-05-01,21,2,5,0,66,25.2,18.98,13.13,8.17,0,35.6
2024-05-01 22:00,2024-05-01,22,2,5,0,4,24.41,16.61,4.22,0.8,0,29.4
2024-05-01 23:00,2024-05-01,23,2,5,0,24,22.8,6.67,25.47,0.0,0,20.3
2024-05-02 00:00,2024-05-02,0,3,5,0,2,26.27,22.32,3.62,0.0,0,22.51
2024-05-02 01:00,2024-05-02,1,3,5,0,32,21.47,0.17,15.81,0.0,0,9.02
2024-05-02 02:00,2024-05-02,2,3,5,0,3,24.12,12.44,7.51,0.0,0,15.64
2024-05-02 03:00,2024-05-02,3,3,5,0,24,23.54,10.8,21.03,3.27,0,19.65
2024-05-02 04:00,2024-05-02,4,3,5,0,19,28.18,32.58,4.99,0.0,0,30.1
2024-05-02 05:00,2024-05-02,5,3,5,0,33,27.05,27.42,21.91,7.51,0,39.61
2024-05-02 06:00,2024-05-02,6,3,5,0,25,25.95,20.48,58.77,0.0,0,41.4
2024-05-02 07:00,2024-05-02,7,3,5,0,4,27.29,28.58,57.85,2.55,0,47.56
2024-05-02 08:00,2024-05-02,8,3,5,0,426,31.22,69.95,89.13,56.47,0,135.47
2024-05-02 09:00,2024-05-02,9,3,5,0,388,27.63,47.05,80.01,54.29,20,118.48
2024-05-02 10:00,2024-05-02,10,3,5,0,464,26.88,42.9,95.01,62.59,40,140.37
2024-05-02 11:00,2024-05-02,11,3,5,0,571,30.26,64.97,100.06,78.56,0,148.09
2024-05-02 12:00,2024-05-02,12,3,5,0,633,30.4,73.39,94.38,81.99,60,187.15
2024-05-02 13:00,2024-05-02,13,3,5,0,333,30.83,56.63,86.4,41.82,0,116.4
2024-05-02 14:00,2024-05-02,14,3,5,0,410,30.54,62.23,85.84,48.1,0,122.4
2024-05-02 15:00,2024-05-02,15,3,5,0,259,31.71,59.47,81.48,31.28,0,109.63
2024-05-02 16:00,2024-05-02,16,3,5,0,627,25.85,44.97,99.12,85.32,0,136.31
2024-05-02 17:00,2024-05-02,17,3,5,0,576,25.9,48.58,94.74,69.9,0,129.07
2024-05-02 18:00,2024-05-02,18,3,5,0,178,27.92,39.94,69.83,21.88,0,77.13
2024-05-02 19:00,2024-05-02,19,3,5,0,147,24.49,15.17,59.25,25.47,0,50.86
2024-05-02 20:00,2024-05-02,20,3,5,0,147,23.24,14.43,72.75,16.93,0,54.35
2024-05-02 21:00,2024-05-02,21,3,5,0,170,27.61,36.9,17.17,16.95,0,49.65
2024-05-02 22:00,2024-05-02,22,3,5,0,11,21.9,3.52,8.84,7.02,0,11.02
2024-05-02 23:00,2024-05-02,23,3,5,0,27,23.5,9.25,26.7,0.0,0,26.89
2024-05-03 00:00,2024-05-03,0,4,5,0,29,23.84,14.82,17.69,5.59,0,27.03
2024-05-03 01:00,2024-05-03,1,4,5,0,25,25.99,20.72,17.45,4.22,0,29.91
2024-05-03 02:00,2024-05-03,2,4,5,0,20,21.53,2.46,9.03,4.04,0,10.72
2024-05-03 03:00,2024-05-03,3,4,5,0,27,25.43,15.47,18.13,0.0,0,25.73
2024-05-03 04:00,2024-05-03,4,4,5,0,25,24.09,8.8,25.27,6.98,0,25.58
2024-05-03 05:00,2024-05-03,5,4,5,0,32,27.09,23.85,17.24,3.64,0,30.32
2024-05-03 06:00,2024-05-03,6,4,5,0,20,25.57,19.43,66.98,5.54,0,51.39
2024-05-03 07:00,2024-05-03,7,4,5,0,34,30.06,41.06,60.87,6.69,0,64.93
2024-05-03 08:00,2024-05-03,8,4,5,0,379,27.08,43.88,84.64,48.23,0,108.27
2024-05-03 09:00,2024-05-03,9,4,5,0,233,25.36,23.93,78.27,26.69,0,75.01
2024-05-03 10:00,2024-05-03,10,4,5,0,240,28.34,40.21,76.82,27.61,0,83.92
2024-05-03 11:00,2024-05-03,11,4,5,0,506,29.43,57.89,95.42,62.01,40,157.29
2024-05-03 12:00,2024-05-03,12,4,5,0,630,31.55,83.33,92.95,78.4,20,173.83
2024-05-03 13:00,2024-05-03,13,4,5,0,537,27.94,53.99,91.42,63.97,20,139.7
2024-05-03 14:00,2024-05-03,14,4,5,0,513,27.67,51.83,91.82,67.85,0,130.94
2024-05-03 15:00,2024-05-03,15,4,5,0,274,30.49,54.86,73.8,32.08,40,118.26
2024-05-03 16:00,2024-05-03,16,4,5,0,640,26.37,56.05,103.27,73.87,0,140.59
2024-05-03 17:00,2024-05-03,17,4,5,0,478,27.44,44.42,87.37,61.81,20,129.6
2024-05-03 18:00,2024-05-03,18,4,5,0,167,26.69,30.98,67.22,29.96,0,77.45
2024-05-03 19:00,2024-05-03,19,4,5,0,189,26.48,26.25,75.39,17.42,0,71.69
2024-05-03 20:00,2024-05-03,20,4,5,0,56,24.3,6.95,59.26,6.27,0,41.36
2024-05-03 21:00,2024-05-03,21,4,5,0,108,23.42,9.88,16.01,18.61,0,26.49
2024-05-03 22:00,2024-05-03,22,4,5,0,10,24.83,15.85,7.03,4.08,0,21.14
2024-05-03 23:00,2024-05-03,23,4,5,0,29,22.69,2.4,25.38,6.68,0,18.55
2024-05-04 00:00,2024-05-04,0,5,5,1,14,21.89,2.38,5.65,1.88,0,13.51
2024-05-04 01:00,2024-05-04,1,5,5,1,26,25.87,20.87,13.54,0.0,0,29.89
2024-05-04 02:00,2024-05-04,2,5,5,1,34,25.06,16.45,22.74,5.47,0,33.69
2024-05-04 03:00,2024-05-04,3,5,5,1,32,27.46,32.57,17.63,5.81,0,39.6
2024-05-04 04:00,2024-05-04,4,5,5,1,19,26.6,22.09,9.48,7.97,0,26.41
2024-05-04 05:00,2024-05-04,5,5,5,1,15,24.25,13.08,3.48,0.0,0,21.59
2024-05-04 06:00,2024-05-04,6,5,5,1,33,27.07,21.46,24.58,12.48,0,37.47
2024-05-04 07:00,2024-05-04,7,5,5,1,1,26.18,21.24,3.33,0.0,0,26.57
2024-05-04 08:00,2024-05-04,8,5,5,1,34,25.95,20.55,17.25,1.77,0,30.38
2024-05-04 09:00,2024-05-04,9,5,5,1,39,28.38,30.15,12.33,1.2,0,42.97
2024-05-04 10:00,2024-05-04,10,5,5,1,27,31.0,47.44,17.36,8.55,0,57.34
2024-05-04 11:00,2024-05-04,11,5,5,1,38,30.24,40.74,20.71,0.0,0,47.3
2024-05-04 12:00,2024-05-04,12,5,5,1,5,27.84,34.63,5.4,3.78,0,36.31
2024-05-04 13:00,2024-05-04,13,5,5,1,8,29.1,28.57,7.45,0.0,0,31.31
2024-05-04 14:00,2024-05-04,14,5,5,1,19,29.31,38.17,9.98,2.12,0,37.71
2024-05-04 15:00,2024-05-04,15,5,5,1,0,26.52,22.73,5.11,0.0,0,23.78
2024-05-04 16:00,2024-05-04,16,5,5,1,7,29.5,36.98,5.27,4.79,0,36.81
2024-05-04 17:00,2024-05-04,17,5,5,1,22,27.36,26.23,24.45,1.96,0,38.15
2024-05-04 18:00,2024-05-04,18,5,5,1,2,24.84,14.5,5.92,3.03,0,17.53
2024-05-04 19:00,2024-05-04,19,5,5,1,3,23.98,13.23,1.31,0.0,0,15.81
2024-05-04 20:00,2024-05-04,20,5,5,1,24,27.08,21.49,17.91,5.59,0,31.13
2024-05-04 21:00,2024-05-04,21,5,5,1,37,24.24,10.49,11.48,4.32,0,21.36
2024-05-04 22:00,2024-05-04,22,5,5,1,14,26.12,18.1,1.25,5.43,0,26.71
2024-05-04 23:00,2024-05-04,23,5,5,1,20,26.39,19.58,0.0,5.13,0,26.49
2024-05-05 00:00,2024-05-05,0,6,5,1,34,25.46,19.9,21.4,5.17,0,28.8
2024-05-05 01:00,2024-05-05,1,6,5,1,13,23.23,8.52,9.85,0.0,0,16.25
2024-05-05 02:00,2024-05-05,2,6,5,1,35,20.58,11.91,16.24,2.12,0,22.5
2024-05-05 03:00,2024-05-05,3,6,5,1,11,25.28,18.72,1.39,0.0,0,19.14
2024-05-05 04:00,2024-05-05,4,6,5,1,16,28.57,35.65,8.77,9.11,0,47.02
2024-05-05 05:00,2024-05-05,5,6,5,1,38,26.1,18.02,18.2,8.58,0,29.59
2024-05-05 06:00,2024-05-05,6,6,5,1,8,23.94,14.52,6.03,1.17,0,18.41
2024-05-05 07:00,2024-05-05,7,6,5,1,34,26.69,24.39,22.97,1.37,0,41.07
2024-05-05 08:00,2024-05-05,8,6,5,1,12,28.15,34.4,2.17,0.0,0,36.9
2024-05-05 09:00,2024-05-05,9,6,5,1,14,27.4,23.52,2.25,2.34,0,24.79
2024-05-05 10:00,2024-05-05,10,6,5,1,17,25.68,18.46,2.97,11.31,0,27.48
2024-05-05 11:00,2024-05-05,11,6,5,1,32,29.68,42.71,13.79,3.97,0,46.76
2024-05-05 12:00,2024-05-05,12,6,5,1,5,28.75,34.06,6.95,6.62,0,36.75
2024-05-05 13:00,2024-05-05,13,6,5,1,26,32.49,51.39,22.4,4.58,0,55.33
2024-05-05 14:00,2024-05-05,14,6,5,1,22,29.68,43.34,20.32,5.52,0,43.26
2024-05-05 15:00,2024-05-05,15,6,5,1,26,29.75,36.44,25.44,0.82,0,41.6
2024-05-05 16:00,2024-05-05,16,6,5,1,33,28.25,32.71,18.96,3.08,0,38.01
2024-05-05 17:00,2024-05-05,17,6,5,1,37,27.85,32.88,22.47,0.4,0,43.52
2024-05-05 18:00,2024-05-05,18,6,5,1,13,24.45,19.14,6.94,3.12,0,25.13
2024-05-05 19:00,2024-05-05,19,6,5,1,35,24.59,13.19,16.8,3.09,0,28.21
2024-05-05 20:00,2024-05-05,20,6,5,1,7,27.06,24.79,9.62,2.66,0,26.22
2024-05-05 21:00,2024-05-05,21,6,5,1,34,25.12,15.84,20.51,0.0,0,32.94
2024-05-05 22:00,2024-05-05,22,6,5,1,18,23.73,10.2,8.9,4.49,0,24.05
